year,state,source,winner,loser,winner_party,winner_vote_pct,loser_vote_pct,winner_mention_share,loser_mention_share,winner_ngrams_freq,loser_ngrams_freq,attention_leader_won,status
1980,MT,Google Ngrams,Ted Schwinden,Jack Ramirez,D,0.5537,0.4463,0.8309406434144567,0.16905935658554327,1.2352479039634545e-08,2.513178498642077e-09,1.0,ok
1980,NH,Google Ngrams,Hugh Gallen,Meldrim Thomson,D,0.5896,0.4067,0.4143757600873461,0.5856242399126539,2.8238043903172638e-08,3.990794006369924e-08,0.0,ok
1980,NC,Google Ngrams,Jim Hunt,I. Beverly Lake,D,0.6188,0.3743,0.8507191532599933,0.14928084674000675,3.4603209186911954e-08,6.072034874904375e-09,1.0,ok
1980,ND,Google Ngrams,Allen I. Olson,Arthur A. Link,R,0.5361,0.4639,0.37702856499511067,0.6229714350048894,1.8274393553951995e-08,3.019512639923505e-08,0.0,ok
1980,RI,Google Ngrams,J. Joseph Garrahy,Buddy Cianci,D,0.7371,0.2628999999999999,0.9980713822851616,0.001928617714838432,2.7662037993536615e-08,5.345258610733872e-11,1.0,ok
1980,UT,Google Ngrams,Scott M. Matheson,Bob Wright,D,0.5516,0.4443,0.6362753040251823,0.3637246959748177,4.846334711317013e-08,2.7703913829668636e-08,1.0,ok
1980,VT,Google Ngrams,Richard Snelling,M. Jerome Diamond,R,0.5870000000000001,0.366,0.5228524450081037,0.4771475549918963,1.9467681688922767e-08,1.776592384317155e-08,1.0,ok
1980,WA,Google Ngrams,John Spellman,Jim McDermott,R,0.5668,0.4332,0.44819556561657836,0.5518044343834216,1.3421246780609408e-08,1.652382142225406e-08,0.0,ok
1980,WV,Google Ngrams,Jay Rockefeller,Arch A. Moore Jr.,D,0.5415,0.4543999999999999,0.8298251527290005,0.17017484727099952,4.359038463519482e-08,8.939216922243531e-09,1.0,ok
1981,NJ,Google Ngrams,Thomas Kean,James Florio,R,0.4946,0.4938,0.24469395011090267,0.7553060498890973,9.259163658015268e-09,2.8580609878758878e-08,0.0,ok
1981,VA,Google Ngrams,Chuck Robb,Marshall Coleman,D,0.5356000000000001,0.4644,0.07748663205658247,0.9225133679434175,6.251527739919993e-09,7.442726257522736e-08,0.0,ok
1982,AL,Google Ngrams,George Wallace,Emory Folmar,D,0.5760000000000001,0.391,0.9748047003770351,0.02519529962296485,2.848526889920322e-07,7.362447929093463e-09,1.0,ok
1982,AK,Google Ngrams,Bill Sheffield,Tom Fink,D,0.4612,0.3709,0.714634440934407,0.285365559065593,1.1540119304598306e-08,4.608163850505775e-09,1.0,ok
1982,AZ,Google Ngrams,Bruce Babbitt,Leo Corbet,D,0.625,0.325,0.9306098754241376,0.06939012457586236,9.68214450836058e-08,7.219407738290329e-09,1.0,ok
1982,AR,Google Ngrams,Bill Clinton,Frank D. White,D,0.5471,0.4528999999999999,0.937180231803443,0.06281976819655699,7.905722654300007e-08,5.299254590696023e-09,1.0,ok
1982,CA,Google Ngrams,George Deukmejian,Tom Bradley,R,0.4928,0.4809,0.6720401282661257,0.3279598717338743,3.374747166162706e-07,1.646898155627241e-07,1.0,ok
1982,CO,Google Ngrams,Richard Lamm,John Fuhr,D,0.6568999999999999,0.3167,0.9654901398292881,0.03450986017071189,3.333721654286137e-08,1.1915840814058498e-09,1.0,ok
1982,CT,Google Ngrams,Bill O'Neill,Lewis Rome,D,0.5335,0.4593,0.7662236161378533,0.23377638386214672,5.856492846234573e-09,1.786827880101427e-09,1.0,ok
1982,FL,Google Ngrams,Bob Graham,Skip Bafalis,D,0.647,0.353,0.940000203924426,0.05999979607557404,8.153408970201781e-08,5.204284780901958e-09,1.0,ok
1982,GA,Google Ngrams,Joe Frank Harris,Robert H. Bell,D,0.6282,0.3718,0.9025952155613985,0.09740478443860145,1.4809785842118117e-08,1.5982180856521921e-09,1.0,ok
1982,ID,Google Ngrams,John V. Evans,Phil Batt,D,0.506,0.494,0.9644013979652986,0.03559860203470144,2.935518139679516e-08,1.0835772557005185e-09,1.0,ok
1982,IL,Google Ngrams,Jim Thompson,Adlai Stevenson III,R,0.4943999999999999,0.493,0.21481516604092446,0.7851848339590756,1.1942864119873775e-07,4.3653136572174844e-07,0.0,ok
1982,IA,Google Ngrams,Terry Branstad,Roxanne Conlin,R,0.528,0.465,0.6289572756206822,0.37104272437931785,1.4411621673815489e-08,8.501892856394022e-09,1.0,ok
1982,KS,Google Ngrams,John W. Carlin,Sam Hardage,D,0.532,0.445,0.5514907756683523,0.44850922433164775,3.992273844843908e-09,3.2467843968930765e-09,1.0,ok
1982,ME,Google Ngrams,Joseph Brennan,Charles Cragin,D,0.6191,0.3809,0.9698019004779068,0.03019809952209318,2.6088477156349654e-08,8.123539757542986e-10,1.0,ok
1982,MD,Google Ngrams,Harry Hughes,Robert A. Pascal,D,0.6197,0.38,0.9591202167646903,0.04087978323530972,7.09213487937177e-08,3.0228216596484003e-09,1.0,ok
1982,MA,Google Ngrams,Michael Dukakis,John W. Sears,D,0.5948,0.3657,0.887095918042359,0.11290408195764101,2.373990337645182e-08,3.0214680757367773e-09,1.0,ok
1982,MI,Google Ngrams,James J. Blanchard,Richard Headlee,D,0.514,0.451,0.9135170780111358,0.0864829219888642,4.345512572001553e-08,4.113909130021298e-09,1.0,ok
1982,MN,Google Ngrams,Rudy Perpich,"Wheelock Whitney, Jr.",D,0.5876,0.3986,0.7900367635131548,0.20996323648684523,2.405690580076225e-08,6.393456652986629e-09,1.0,ok
1982,NE,Google Ngrams,Bob Kerrey,Charles Thone,D,0.506,0.493,0.06735735585896639,0.9326426441410336,2.869747134370826e-09,3.973505968701829e-08,0.0,ok
1982,NV,Google Ngrams,Richard Bryan,Robert List,D,0.5329999999999999,0.4165,0.2349186759739887,0.7650813240260113,1.1921981180051944e-08,3.882741594907202e-08,0.0,ok
1982,NH,Google Ngrams,John H. Sununu,Hugh Gallen,R,0.5146999999999999,0.4684,0.2749368514139212,0.7250631485860788,5.013657045083164e-09,1.3222010597502276e-08,0.0,ok
1982,NM,Google Ngrams,Toney Anaya,John B. Irick,D,0.5297,0.4703,0.9907992924207211,0.009200707579278933,1.2302088681082068e-08,1.1423900020401945e-10,1.0,ok
1982,NY,Google Ngrams,Mario Cuomo,Lewis Lehrman,D,0.5091,0.4747999999999999,0.6564782720297785,0.3435217279702215,6.639482030834643e-08,3.4743059096342677e-08,1.0,ok
1982,OH,Google Ngrams,Dick Celeste,Bud Brown,D,0.5904,0.3885,0.23215842341838458,0.7678415765816154,3.636760392833338e-09,1.202823396440067e-08,0.0,ok
1982,OK,Google Ngrams,George Nigh,Tom Daxon,D,0.6207,0.3762,0.925784200508455,0.074215799491545,5.0033428067308705e-08,4.010946463850473e-09,1.0,ok
1982,OR,Google Ngrams,Victor Atiyeh,Ted Kulongoski,R,0.614,0.3592,0.8225135286881559,0.17748647131184414,3.289795191818712e-08,7.098900134394626e-09,1.0,ok
1982,PA,Google Ngrams,Dick Thornburgh,Allen Ertel,R,0.5084000000000001,0.4810999999999999,0.839439580756585,0.16056041924341502,8.023296516057599e-08,1.5346236725832796e-08,1.0,ok
1982,RI,Google Ngrams,J. Joseph Garrahy,Vincent Marzullo,D,0.733,0.236,0.970499176358293,0.02950082364170703,2.6724300106195642e-08,8.123539757542986e-10,1.0,ok
1982,SC,Google Ngrams,Richard Riley,"W. D. Workman, Jr.",D,0.698,0.302,0.9486504528580617,0.05134954714193829,2.5255070035257177e-08,1.367032931298695e-09,1.0,ok
1982,SD,Google Ngrams,Bill Janklow,Mike O'Connor,R,0.7090000000000001,0.291,0.09715778859266795,0.902842211407332,2.818923650060867e-09,2.6194948432589626e-08,0.0,ok
1982,TN,Google Ngrams,Lamar Alexander,Randy Tyree,R,0.5956,0.4044,0.9569410649608207,0.04305893503917935,1.2634207280370902e-07,5.684942683270577e-09,1.0,ok
1982,TX,Google Ngrams,Mark White,Bill Clements,D,0.532,0.4594,0.6334411553853976,0.3665588446146024,7.858040440567038e-08,4.5472798859691466e-08,1.0,ok
1982,VT,Google Ngrams,Richard Snelling,Madeleine Kunin,R,0.55,0.44,0.825990499535681,0.17400950046431896,2.8558816644874696e-08,6.0164195847534074e-09,1.0,ok
1982,WI,Google Ngrams,Anthony S. Earl,Terry J. Kohler,D,0.5676,0.4194,0.9024991100890519,0.09750088991094807,8.430224518463092e-09,9.107536877439593e-10,1.0,ok
1982,WY,Google Ngrams,Edgar Herschler,Warren A. Morton,D,0.6314,0.3686,0.0,1.0,0.0,1.1958999901473533e-09,0.0,winner_zero
1983,KY,Google Ngrams,Martha Layne Collins,Jim Bunning,D,0.545,0.4411,0.6453538692056319,0.35464613079436813,2.3615906563634326e-08,1.297782548093096e-08,1.0,ok
1983,LA,Google Ngrams,Edwin Edwards,Dave Treen,D,0.6231,0.3639,0.696990485268585,0.303009514731415,1.6243918654623712e-08,7.061878193326265e-09,1.0,ok
1983,MS,Google Ngrams,William Allain,Leon Bramlett,D,0.551,0.3888,0.19310595482850146,0.8068940451714985,7.904565751948311e-10,3.302926127046746e-09,0.0,ok
1984,AR,Google Ngrams,Bill Clinton,Woody Freeman,D,0.6255,0.3745,0.9635293384006373,0.03647066159936274,6.192228241275188e-08,2.3438275487119853e-09,1.0,ok
1984,DE,Google Ngrams,Mike Castle,William T. Quillen,R,0.5553,0.4447,0.32415944451938955,0.6758405554806104,1.3951259592026588e-09,2.9087003916572485e-09,0.0,ok
1984,IN,Google Ngrams,Robert D. Orr,Wayne Townsend,R,0.522,0.472,0.9133365149117134,0.08666348508828658,5.610372433295652e-08,5.323497087594831e-09,1.0,ok
1984,MO,Google Ngrams,John Ashcroft,Ken Rothman,R,0.5670000000000001,0.433,0.9914585929903954,0.008541407009604596,8.877563928422205e-08,7.648013472527637e-10,1.0,ok
1984,MT,Google Ngrams,Ted Schwinden,Pat M. Goodover,D,0.7034,0.2641,0.9916596556443382,0.008340344355661777,5.1835732151062075e-08,4.3596394549982875e-10,1.0,ok
1984,NH,Google Ngrams,John H. Sununu,Chris Spirou,R,0.6686,0.3314,0.7979053011425362,0.20209469885746378,1.6144309888943553e-08,4.089055982703371e-09,1.0,ok
1984,NC,Google Ngrams,James G. Martin,Rufus L. Edmisten,R,0.5426,0.4540999999999999,0.23233050952528184,0.7676694904747181,2.3558807349388644e-08,7.784331756965912e-08,0.0,ok
1984,ND,Google Ngrams,George A. Sinner,Allen I. Olson,D,0.5529999999999999,0.447,0.05712426958644853,0.9428757304135514,1.198176224903591e-09,1.9776730475484783e-08,0.0,ok
1984,RI,Google Ngrams,Edward D. DiPrete,Anthony J. Solomon,R,0.6001,0.3999,0.6161230927703664,0.38387690722963363,2.604189974775295e-09,1.6225465415686813e-09,1.0,ok
1984,UT,Google Ngrams,Norman H. Bangerter,Wayne Owens,R,0.5587,0.4378,0.3786980082240726,0.6213019917759274,4.915251317072489e-09,8.064091616688529e-09,0.0,ok
1984,VT,Google Ngrams,Madeleine Kunin,John Easton Jr.,D,0.5,0.485,0.45001206950304434,0.5499879304969557,1.0631821201201319e-08,1.2993814468842402e-08,0.0,ok
1984,WA,Google Ngrams,Booth Gardner,John Spellman,D,0.5331,0.4669,0.12396195503947738,0.8760380449605226,1.1046520143054295e-08,7.806566060253317e-08,0.0,ok
1984,WV,Google Ngrams,Arch A. Moore Jr.,Clyde M. See Jr.,R,0.5326,0.4674,0.8395110605235809,0.16048893947641907,1.679412031663219e-08,3.2105241798419115e-09,1.0,ok
1985,NJ,Google Ngrams,Thomas Kean,Peter Shapiro,R,0.696,0.293,0.7887250398400633,0.21127496015993674,5.204480224563213e-08,1.3941187315680281e-08,1.0,ok
1985,VA,Google Ngrams,Gerald Baliles,Wyatt Durrette,D,0.552,0.4479999999999999,0.5413902473596617,0.4586097526403383,1.067993582459792e-08,9.046935645073972e-09,1.0,ok
1986,AL,Google Ngrams,H. Guy Hunt,Bill Baxley,R,0.564,0.436,0.0,1.0,0.0,9.812034740264153e-09,0.0,winner_zero
1986,AK,Google Ngrams,Steve Cowper,Arliss Sturgulewski,D,0.4731,0.4261,0.7065393870701621,0.29346061292983794,9.612951101800604e-09,3.992732144908473e-09,1.0,ok
1986,AZ,Google Ngrams,Evan Mecham,Carolyn Warner,R,0.3967,0.3449,0.457669790861371,0.5423302091386291,9.611741180748368e-09,1.1389734932976125e-08,0.0,ok
1986,AR,Google Ngrams,Bill Clinton,Frank D. White,D,0.639,0.361,0.9787322382006084,0.021267761799391605,7.395212975325194e-08,1.6069729991130544e-09,1.0,ok
1986,CA,Google Ngrams,George Deukmejian,Tom Bradley,R,0.6053999999999999,0.3738,0.6496019143326996,0.35039808566730035,3.319793933087567e-07,1.790711223748076e-07,1.0,ok
1986,CO,Google Ngrams,Roy Romer,Ted L. Strickland,D,0.5820000000000001,0.4103,0.5989163991321809,0.40108360086781913,1.0452192888976697e-08,6.9996466400823465e-09,1.0,ok
1986,CT,Google Ngrams,Bill O'Neill,Julie Belaga,D,0.5793,0.4111,0.7273028103832327,0.27269718961676725,8.678020524399699e-09,3.25376414700429e-09,1.0,ok
1986,FL,Google Ngrams,Bob Martinez,Steve Pajcic,R,0.546,0.4539999999999999,0.7660801445364709,0.2339198554635291,2.7605202568281584e-08,8.429150710753675e-09,1.0,ok
1986,GA,Google Ngrams,Joe Frank Harris,Guy Davis,D,0.7051000000000001,0.2949,0.8805177791727862,0.11948222082721383,5.231932398430672e-08,7.099492105311356e-09,1.0,ok
1986,HI,Google Ngrams,John D. Waiheʻe III,D. G. Anderson,D,0.52,0.48,0.0,1.0,0.0,5.133145686286866e-09,0.0,winner_zero
1986,ID,Google Ngrams,Cecil Andrus,David Leroy,D,0.499,0.49,0.7246687386146391,0.2753312613853609,3.101724121989946e-08,1.1784717202090178e-08,1.0,ok
1986,IA,Google Ngrams,Terry Branstad,Lowell Junkins,R,0.519,0.48,0.8870452235967939,0.11295477640320606,3.717651964052493e-08,4.733992531313902e-09,1.0,ok
1986,KS,Google Ngrams,Mike Hayden,Thomas Docking,R,0.519,0.481,0.8673227483075745,0.1326772516924255,1.1928792176263414e-08,1.8247870992027515e-09,1.0,ok
1986,ME,Google Ngrams,John McKernan,James Tierney,R,0.3989999999999999,0.302,0.7049743125067285,0.2950256874932715,1.1191097382123871e-08,4.683378018732753e-09,1.0,ok
1986,MD,Google Ngrams,William Donald Schaefer,Thomas J. Mooney,D,0.8237000000000001,0.1762999999999999,0.8442373337638457,0.1557626662361543,2.4728985081878818e-08,4.562523470141855e-09,1.0,ok
1986,MA,Google Ngrams,Michael Dukakis,George Kariotis,D,0.6879000000000001,0.3121,0.9705963952333178,0.029403604766682245,9.599759920320139e-08,2.908186635952603e-09,1.0,ok
1986,MI,Google Ngrams,James Blanchard,William Lucas,D,0.6809999999999999,0.3145,0.4310287887622263,0.5689712112377737,4.866818237303505e-08,6.424349230371718e-08,0.0,ok
1986,MN,Google Ngrams,Rudy Perpich,Cal Ludeman,D,0.5611,0.4309,0.9758601699970076,0.024139830002992357,9.363916575466646e-08,2.3163498341638444e-09,1.0,ok
1986,NE,Google Ngrams,Kay Orr,Helen Boosalis,R,0.529,0.47,0.5710652787348873,0.4289347212651127,1.4440785900404762e-08,1.0846666231856261e-08,1.0,ok
1986,NV,Google Ngrams,Richard Bryan,Patty Cafferata,D,0.735,0.255,0.9297632527338272,0.0702367472661728,3.392606551244626e-08,2.562863699040463e-09,1.0,ok
1986,NH,Google Ngrams,John H. Sununu,Paul McEachern,R,0.5372,0.4628,0.8999688740095628,0.10003112599043718,2.4831739331432345e-08,2.760036393878451e-09,1.0,ok
1986,NM,Google Ngrams,Garrey Carruthers,Ray Powell,R,0.5305,0.4695,0.12304247675972725,0.8769575232402728,5.867624386368675e-09,4.182017043774522e-08,0.0,ok
1986,NY,Google Ngrams,Mario Cuomo,Andrew O'Rourke,D,0.6463,0.3177,0.9727629771429946,0.027237022857005355,3.169091939980717e-07,8.873346502014101e-09,1.0,ok
1986,OH,Google Ngrams,Dick Celeste,Jim Rhodes,D,0.606,0.3937,0.4387731034681738,0.5612268965318262,4.587370594499873e-09,5.867624386368675e-09,0.0,ok
1986,OK,Google Ngrams,Henry Bellmon,David Walters,R,0.4745,0.4454,0.5804064876768599,0.4195935123231401,2.1005106098925808e-08,1.5185230406444816e-08,1.0,ok
1986,OR,Google Ngrams,Neil Goldschmidt,Norma Paulus,D,0.5185,0.4785,0.5714344285265736,0.42856557147342644,1.4198730191594677e-08,1.0648792958534159e-08,1.0,ok
1986,PA,Google Ngrams,Bob Casey,Bill Scranton III,D,0.5069,0.4834,0.8636531590231912,0.13634684097680883,1.5924070950745772e-08,2.5139684223240977e-09,1.0,ok
1986,RI,Google Ngrams,Edward D. DiPrete,Bruce Sundlun,R,0.647,0.324,0.8911308476592417,0.10886915234075834,9.27968146768876e-09,1.1336955263452353e-09,1.0,ok
1986,SC,Google Ngrams,Carroll Campbell,Michael R. Daniel,R,0.51,0.479,0.8428205265519554,0.15717947344804462,2.2237737873354035e-08,4.147165166834554e-09,1.0,ok
1986,SD,Google Ngrams,George Mickelson,Lars Herseth,R,0.518,0.482,0.6600621105526498,0.33993788944735015,4.977831535857291e-09,2.56362775452601e-09,1.0,ok
1986,TN,Google Ngrams,Ned McWherter,Winfield Dunn,D,0.5426,0.4574,0.4668842821189701,0.53311571788103,8.67840244112017e-09,9.909506326621909e-09,0.0,ok
1986,TX,Google Ngrams,Bill Clements,Mark White,R,0.527,0.4604,0.17383784152512535,0.8261621584748746,2.9080464258868233e-08,1.3820454114465974e-07,0.0,ok
1986,VT,Google Ngrams,Madeleine Kunin,Peter Smith,D,0.47,0.382,0.05823660308366387,0.9417633969163361,2.302477319915397e-08,3.7234123340113e-07,0.0,ok
1986,WI,Google Ngrams,Tommy G. Thompson,Anthony S. Earl,R,0.5273,0.4621,0.13760350036365954,0.8623964996363405,7.413369029762862e-09,4.6461488878435375e-08,0.0,ok
1986,WY,Google Ngrams,Mike Sullivan,Pete Simpson,D,0.5396,0.4604,0.9119280290689435,0.08807197093105645,2.7561211091153837e-08,2.6618001691680604e-09,1.0,ok
1987,KY,Google Ngrams,Wallace Wilkinson,John Harper,D,0.645,0.3490999999999999,0.1422947778906752,0.8577052221093248,8.12889355827906e-09,4.899824546100717e-08,0.0,ok
1987,MS,Google Ngrams,Ray Mabus,Jack Reed,D,0.5344,0.4656,0.39828289915057424,0.6017171008494258,1.1267934030279037e-08,1.7023348508615754e-08,0.0,ok
1988,DE,Google Ngrams,Mike Castle,Jacob Kreshtool,R,0.7073,0.2923,0.783168846818958,0.21683115318104196,3.308992857498083e-09,9.161405488400387e-10,1.0,ok
1988,IN,Google Ngrams,Evan Bayh,John Mutz,D,0.532,0.4679999999999999,0.6290813632395972,0.3709186367604028,3.239621726436326e-08,1.910144131755942e-08,1.0,ok
1988,MO,Google Ngrams,John Ashcroft,Betty Hearnes,R,0.642,0.348,0.9694233053350555,0.030576694664944504,5.66129081391864e-08,1.7856344042277428e-09,1.0,ok
1988,MT,Google Ngrams,Stan Stephens,Thomas Lee Judge,R,0.5193,0.4613,1.0,0.0,5.367619126950274e-09,0.0,1.0,loser_zero
1988,NH,Google Ngrams,Judd Gregg,Paul McEachern,R,0.6045,0.3904999999999999,0.8555902961651521,0.14440970383484786,3.2816804385049636e-08,5.538941971749978e-09,1.0,ok
1988,NC,Google Ngrams,James G. Martin,Robert B. Jordan,R,0.5506,0.4493999999999999,0.8608264634584171,0.13917353654158293,4.7335115382907134e-08,7.652872779928543e-09,1.0,ok
1988,ND,Google Ngrams,George A. Sinner,Leon Mallberg,D,0.599,0.401,0.9144781097810342,0.08552189021896583,1.6509650979656953e-08,1.5439807071748746e-09,1.0,ok
1988,RI,Google Ngrams,Edward D. DiPrete,Bruce Sundlun,R,0.508,0.492,0.8638688876266859,0.1361311123733141,1.532042670504552e-08,2.414239891335157e-09,1.0,ok
1988,UT,Google Ngrams,Norman H. Bangerter,Ted Wilson,R,0.4013,0.3840999999999999,0.5261533508006312,0.4738466491993688,2.3799898052345725e-08,2.1433868901965525e-08,1.0,ok
1988,VT,Google Ngrams,Madeleine Kunin,Michael Bernhardt,D,0.5529999999999999,0.433,0.8923291928417945,0.10767080715820554,2.5762967759135336e-08,3.108628021664117e-09,1.0,ok
1988,WA,Google Ngrams,Booth Gardner,Bob Williams,D,0.6221,0.3779,0.5680882614594199,0.43191173854058007,7.61762706247282e-08,5.7916045292927265e-08,1.0,ok
1988,WV,Google Ngrams,Gaston Caperton,Arch A. Moore Jr.,D,0.589,0.411,0.16661642306152114,0.8333835769384789,1.1768400032252657e-08,5.886329290660797e-08,0.0,ok
1989,NJ,Google Ngrams,James Florio,Jim Courter,D,0.612,0.372,0.37545450813819814,0.6245454918618019,3.5972725243027526e-08,5.983841688816938e-08,0.0,ok
1989,VA,Google Ngrams,Douglas Wilder,Marshall Coleman,D,0.5013000000000001,0.4976,0.5474338600990589,0.4525661399009411,7.398600665453614e-08,6.116457873517334e-08,1.0,ok
1990,AL,Google Ngrams,H. Guy Hunt,Paul Hubbert,R,0.521,0.479,0.166330524826949,0.833669475173051,1.2527141962648258e-09,6.2787608445802334e-09,0.0,ok
1990,AR,Google Ngrams,Bill Clinton,Sheffield Nelson,D,0.5749,0.4249,0.9584195183574233,0.04158048164257666,1.9374349591316786e-07,8.405450557802396e-09,1.0,ok
1990,CA,Google Ngrams,Pete Wilson,Dianne Feinstein,R,0.4925,0.4578,0.8282147785275148,0.1717852214724852,3.7276512898642977e-07,7.731755324869027e-08,1.0,ok
1990,CO,Google Ngrams,Roy Romer,John Andrews,D,0.6189,0.3543,0.4360642161499106,0.5639357838500894,6.418346032432964e-08,8.300463250066059e-08,0.0,ok
1990,FL,Google Ngrams,Lawton Chiles,Bob Martinez,D,0.5650999999999999,0.4349,0.3901709012856599,0.6098290987143401,9.499923336875327e-08,1.4848184903826223e-07,0.0,ok
1990,GA,Google Ngrams,Zell Miller,Johnny Isakson,D,0.5289,0.4454,0.5832491145806078,0.4167508854193922,2.243326191475603e-08,1.6029311544762948e-08,1.0,ok
1990,HI,Google Ngrams,John D. Waiheʻe III,Fred Hemmings,D,0.598,0.386,0.0,1.0,0.0,3.873797504994059e-09,0.0,winner_zero
1990,ID,Google Ngrams,Cecil Andrus,Roger Fairchild,D,0.682,0.318,0.8953139992541626,0.10468600074583745,4.081025117841364e-08,4.771802952774351e-09,1.0,ok
1990,IL,Google Ngrams,Jim Edgar,Neil Hartigan,R,0.5075,0.4817,0.6706082444217135,0.3293917555782865,2.0459801675087874e-07,1.0049518550658831e-07,1.0,ok
1990,IA,Google Ngrams,Terry Branstad,Donald Avenson,R,0.606,0.389,0.9294775381175362,0.0705224618824638,6.187130630053161e-08,4.694375776992388e-09,1.0,ok
1990,KS,Google Ngrams,Joan Finney,Mike Hayden,D,0.486,0.426,0.20644735802309472,0.7935526419769052,1.2487962663954022e-08,4.8001853159007624e-08,0.0,ok
1990,ME,Google Ngrams,John McKernan,Joseph Brennan,R,0.467,0.441,0.38276341890262144,0.6172365810973786,1.4152410354739686e-08,2.2821891931812388e-08,0.0,ok
1990,MD,Google Ngrams,William Donald Schaefer,William S. Shepard,D,0.5976,0.4023,0.9909072119108435,0.009092788089156478,8.689370645242889e-08,7.973562504703935e-10,1.0,ok
1990,MA,Google Ngrams,Bill Weld,John Silber,R,0.5019,0.4694,0.13691744381616214,0.8630825561838379,1.379289393810268e-08,8.694586917101788e-08,0.0,ok
1990,MI,Google Ngrams,John Engler,James Blanchard,R,0.4976,0.4907,0.7036557714055005,0.2963442285944995,1.2091356538235232e-07,5.092267940653983e-08,1.0,ok
1990,MN,Google Ngrams,Arne Carlson,Rudy Perpich,R,0.5011,0.4675999999999999,0.11789893573744961,0.8821010642625504,1.4577669960047501e-08,1.0906780545383299e-07,0.0,ok
1990,NE,Google Ngrams,Ben Nelson,Kay A. Orr,D,0.4991,0.4922999999999999,0.5345993906568557,0.4654006093431443,1.444173935993831e-08,1.2572394236798345e-08,1.0,ok
1990,NV,Google Ngrams,Bob Miller,Jim Gallaway,D,0.6481,0.2986,0.9893110549293006,0.010688945070699396,7.872304408351738e-08,8.505578602546748e-10,1.0,ok
1990,NH,Google Ngrams,Judd Gregg,J. Joseph Grandmaison,R,0.6026,0.3455,0.964761113038784,0.03523888696121602,4.4210437977199035e-08,1.6148314907482586e-09,1.0,ok
1990,NM,Google Ngrams,Bruce King,Frank Bond,D,0.5461,0.4515,0.7004686526110966,0.2995313473889034,5.054774021573394e-08,2.161500400887917e-08,1.0,ok
1990,NY,Google Ngrams,Mario Cuomo,Pierre Rinfret,D,0.5317000000000001,0.2135,0.971231418282848,0.02876858171715202,3.0815014895324566e-07,9.127631761529642e-09,1.0,ok
1990,OH,Google Ngrams,George Voinovich,Anthony J. Celebrezze Jr.,R,0.5573,0.4427,0.4404179408618821,0.559582059138118,4.858019408970904e-08,6.17245632383856e-08,0.0,ok
1990,OK,Google Ngrams,David Walters,Bill Price,D,0.5740999999999999,0.3265,0.5937434331655419,0.4062565668344581,2.514301566947097e-08,1.720358433487945e-08,1.0,ok
1990,OR,Google Ngrams,Barbara Roberts,Dave Frohnmayer,D,0.4572,0.3996,0.551733899005363,0.44826610099463704,3.5845156176606e-08,2.9123039979594978e-08,1.0,ok
1990,PA,Google Ngrams,Bob Casey,Barbara Hafer,D,0.6762999999999999,0.3234,0.45592021972535207,0.544079780274648,1.1981184488973895e-08,1.4297940609253601e-08,0.0,ok
1990,RI,Google Ngrams,Bruce Sundlun,Edward D. DiPrete,D,0.742,0.258,0.30735849392773057,0.6926415060722695,6.787584716505535e-09,1.529602400296426e-08,0.0,ok
1990,SC,Google Ngrams,Carroll Campbell,Theo Mitchell,R,0.695,0.278,0.889642811905091,0.11035718809490902,3.916240665091664e-08,4.857964364113343e-09,1.0,ok
1990,SD,Google Ngrams,George Mickelson,Bob Samuelson,R,0.589,0.411,0.8824136925497916,0.11758630745020837,1.5461432578689482e-08,2.0603179440303876e-09,1.0,ok
1990,TN,Google Ngrams,Ned McWherter,Dwight Henry,D,0.6083,0.3661,0.9311577852107088,0.0688422147892912,2.6237814587659614e-08,1.939810090334504e-09,1.0,ok
1990,TX,Google Ngrams,Ann Richards,Clayton Williams,D,0.4947,0.4692,0.5840882816490461,0.41591171835095386,8.541392659822122e-08,6.082069115009858e-08,1.0,ok
1990,VT,Google Ngrams,Richard Snelling,Peter Welch,R,0.5181,0.4603,0.566374184068895,0.43362581593110505,7.47892103802883e-09,5.725990570581985e-09,1.0,ok
1990,WI,Google Ngrams,Tommy Thompson,Thomas A. Loftus,R,0.5815,0.4177,0.9826566232489995,0.017343376751000505,9.837758341291192e-08,1.7363130239145264e-09,1.0,ok
1990,WY,Google Ngrams,Mike Sullivan,Mary Mead,D,0.6535,0.3465,0.7681075669041292,0.23189243309587082,4.957927224324976e-08,1.496803125888846e-08,1.0,ok
1991,KY,Google Ngrams,Brereton Jones,Larry J. Hopkins,D,0.6473,0.3527,0.4462287120719724,0.5537712879280277,1.5455912105721836e-08,1.9180837362853254e-08,0.0,ok
1991,MS,Google Ngrams,Kirk Fordice,Ray Mabus,R,0.5083,0.4759,0.3732010791878886,0.6267989208121114,2.6078732062728704e-08,4.379976914492545e-08,0.0,ok
1992,DE,Google Ngrams,Tom Carper,B. Gary Scott,D,0.6474,0.3275,0.8386838519090445,0.1613161480909555,1.4759088173832424e-08,2.8388280615132544e-09,1.0,ok
1992,IN,Google Ngrams,Evan Bayh,Linley E. Pearson,D,0.62,0.369,0.6908845754939034,0.30911542450609664,8.520504124476247e-08,3.8122420775721366e-08,1.0,ok
1992,MO,Google Ngrams,Mel Carnahan,William L. Webster,D,0.5870000000000001,0.413,0.14653267045668947,0.8534673295433105,1.573620744821369e-08,9.165422909518384e-08,0.0,ok
